source,target1,target2,method,category,type,race,gender,path,Unnamed: 9,zip_path,local_path
id06535,id06591,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),men,00183_id06591_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/men/id06535,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id06535/00183_id06591_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id06535/00183_id06591_wavtolip.mp4
id00358,id00063,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),men,00217_id00063_cVZBXC2rjPM_faceswap.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00358,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00358/00217_id00063_cVZBXC2rjPM_faceswap.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00358/00217_id00063_cVZBXC2rjPM_faceswap.mp4
id07161,id07210,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00159_id07210_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id07161,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07161/00159_id07210_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07161/00159_id07210_wavtolip.mp4
id01048,id01042,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00160_id01042_afqWPqWwJIY.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id01048,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01048/00160_id01042_afqWPqWwJIY.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01048/00160_id01042_afqWPqWwJIY.mp4
id06334,id04601,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00015_id04601_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id06334,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id06334/00015_id04601_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id06334/00015_id04601_wavtolip.mp4
id00987,id00761,-,wav2lip,C,FakeVideo-RealAudio,African,men,00160_id00761_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id00987,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id00761_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id00761_wavtolip.mp4
id06254,id07136,-,fsgan,C,FakeVideo-RealAudio,Asian (South),women,00043_id07136_4e43eS5p3_M.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id06254,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id06254/00043_id07136_4e43eS5p3_M.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id06254/00043_id07136_4e43eS5p3_M.mp4
id00088,id01182,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00005_id01182_zca-PHR_U40.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id00088,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00088/00005_id01182_zca-PHR_U40.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00088/00005_id01182_zca-PHR_U40.mp4
id00529,id04219,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),men,00409_id04219_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id00529,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00529/00409_id04219_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00529/00409_id04219_wavtolip.mp4
id00266,id00415,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),men,00470_id00415_saYfEadFy_s.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00266,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00266/00470_id00415_saYfEadFy_s.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00266/00470_id00415_saYfEadFy_s.mp4
id02466,id00841,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),women,00136_id00841_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id02466,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id02466/00136_id00841_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id02466/00136_id00841_wavtolip.mp4
id00365,id00813,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00078_id00813_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00365,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00365/00078_id00813_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00365/00078_id00813_wavtolip.mp4
id01001,id00374,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00086_id00374_w1qI7y9AGTc.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id01001,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01001/00086_id00374_w1qI7y9AGTc.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01001/00086_id00374_w1qI7y9AGTc.mp4
id00434,id00569,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00046_id00569_gSynmpwioV4.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00434,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id00569_gSynmpwioV4.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id00569_gSynmpwioV4.mp4
id00476,id02316,-,wav2lip,C,FakeVideo-RealAudio,African,men,00109_id02316_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id00476,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00476/00109_id02316_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00476/00109_id02316_wavtolip.mp4
id04219,id01172,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),men,00130_id01172_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id04219,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id04219/00130_id01172_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id04219/00130_id01172_wavtolip.mp4
id00185,id00594,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),men,00015_id00594_2WHHoksbeVw.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00185,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00185/00015_id00594_2WHHoksbeVw.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00185/00015_id00594_2WHHoksbeVw.mp4
id00373,id00232,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00028_id00232_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00373,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00373/00028_id00232_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00373/00028_id00232_wavtolip.mp4
id06061,id05576,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),women,00002_id05576_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/women/id06061,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id06061/00002_id05576_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id06061/00002_id05576_wavtolip.mp4
id05478,id04927,-,fsgan,C,FakeVideo-RealAudio,Asian (South),women,00135_id04927_8MD618FRyfA.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id05478,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id05478/00135_id04927_8MD618FRyfA.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id05478/00135_id04927_8MD618FRyfA.mp4
id00434,id00591,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00046_id00591_1Jo8xElXQMs.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00434,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id00591_1Jo8xElXQMs.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id00591_1Jo8xElXQMs.mp4
id00232,id00332,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00025_id00332__zNddcZV1EU.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00232,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00232/00025_id00332__zNddcZV1EU.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00232/00025_id00332__zNddcZV1EU.mp4
id04073,id01210,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00021_id01210_sMdOO7NqsGY.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id04073,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id04073/00021_id01210_sMdOO7NqsGY.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id04073/00021_id01210_sMdOO7NqsGY.mp4
id08397,id06061,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),women,00167_id06061_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/women/id08397,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id08397/00167_id06061_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id08397/00167_id06061_wavtolip.mp4
id05743,id02561,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),men,00015_id02561_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/men/id05743,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id05743/00015_id02561_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id05743/00015_id02561_wavtolip.mp4
id00087,id00708,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00002_id00708_Dzmb0FH1xBc.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id00087,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00087/00002_id00708_Dzmb0FH1xBc.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00087/00002_id00708_Dzmb0FH1xBc.mp4
id00098,id00398,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),women,00004_id00398_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id00098,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00098/00004_id00398_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00098/00004_id00398_wavtolip.mp4
id00735,id00496,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00037_id00496_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00735,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00735/00037_id00496_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00735/00037_id00496_wavtolip.mp4
id08652,id08652,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),men,00006_id08652_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/men/id08652,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id08652/00006_id08652_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id08652/00006_id08652_wavtolip.mp4
id04057,id02587,-,fsgan,C,FakeVideo-RealAudio,Asian (East),women,00015_id02587_KzwJPH5_8j0.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/women/id04057,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id04057/00015_id02587_KzwJPH5_8j0.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id04057/00015_id02587_KzwJPH5_8j0.mp4
id01076,id00391,-,wav2lip,C,FakeVideo-RealAudio,African,men,00005_id00391_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01076,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01076/00005_id00391_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01076/00005_id00391_wavtolip.mp4
id04599,id07163,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00111_id07163_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id04599,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id04599/00111_id07163_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id04599/00111_id07163_wavtolip.mp4
id00462,id01238,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),women,00143_id01238_VPdv2sexRy0.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id00462,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00462/00143_id01238_VPdv2sexRy0.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00462/00143_id01238_VPdv2sexRy0.mp4
id01783,id02948,-,wav2lip,C,FakeVideo-RealAudio,African,women,00015_id02948_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01783,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id01783/00015_id02948_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id01783/00015_id02948_wavtolip.mp4
id00634,id00591,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00078_id00591_1Jo8xElXQMs.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00634,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00634/00078_id00591_1Jo8xElXQMs.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00634/00078_id00591_1Jo8xElXQMs.mp4
id07163,id00816,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00141_id00816_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id07163,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07163/00141_id00816_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07163/00141_id00816_wavtolip.mp4
id01211,id00345,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00023_id00345_TIsGVOYfvZ8.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id01211,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01211/00023_id00345_TIsGVOYfvZ8.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01211/00023_id00345_TIsGVOYfvZ8.mp4
id01589,id06470,-,fsgan,C,FakeVideo-RealAudio,Asian (East),men,00017_id06470_XoAiqCrOlyk.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/men/id01589,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id01589/00017_id06470_XoAiqCrOlyk.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id01589/00017_id06470_XoAiqCrOlyk.mp4
id06355,id00078,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00347_id00078_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id06355,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id06355/00347_id00078_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id06355/00347_id00078_wavtolip.mp4
id00078,id07179,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00114_id07179_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id00078,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00078/00114_id07179_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00078/00114_id07179_wavtolip.mp4
id00498,id01123,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),men,00014_id01123_Xid_-DpIHX4.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00498,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00498/00014_id01123_Xid_-DpIHX4.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00498/00014_id01123_Xid_-DpIHX4.mp4
id01172,id01044,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00015_id01044_yL58R6zBNf4.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id01172,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01172/00015_id01044_yL58R6zBNf4.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01172/00015_id01044_yL58R6zBNf4.mp4
id00806,id00495,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00005_id00495_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00806,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00806/00005_id00495_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00806/00005_id00495_wavtolip.mp4
id00747,id04564,-,fsgan,C,FakeVideo-RealAudio,Asian (South),women,00053_id04564_xUz03LwKRtQ.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id00747,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id00747/00053_id04564_xUz03LwKRtQ.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id00747/00053_id04564_xUz03LwKRtQ.mp4
id01044,id03525,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00336_id03525_5qVmWkkCk3k.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id01044,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01044/00336_id03525_5qVmWkkCk3k.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01044/00336_id03525_5qVmWkkCk3k.mp4
id00179,id01124,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00143_id01124_Lnf2oGSM00s.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id00179,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00179/00143_id01124_Lnf2oGSM00s.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00179/00143_id01124_Lnf2oGSM00s.mp4
id04530,id06343,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),women,00231_id06343_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id04530,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id04530/00231_id06343_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id04530/00231_id06343_wavtolip.mp4
id03371,id00434,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00430_id00434_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id03371,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03371/00430_id00434_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03371/00430_id00434_wavtolip.mp4
id01179,id01236,-,wav2lip,C,FakeVideo-RealAudio,African,men,00160_id01236_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01179,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01179/00160_id01236_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01179/00160_id01236_wavtolip.mp4
id00272,id01225,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),women,00195_id01225_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id00272,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00272/00195_id01225_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00272/00195_id01225_wavtolip.mp4
id01001,id00068,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00086_id00068_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id01001,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01001/00086_id00068_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01001/00086_id00068_wavtolip.mp4
id04070,id05435,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),women,00072_id05435_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id04070,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id04070/00072_id05435_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id04070/00072_id05435_wavtolip.mp4
id07689,id06254,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),women,00028_id06254_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id07689,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id07689/00028_id06254_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id07689/00028_id06254_wavtolip.mp4
id01532,id02838,-,wav2lip,C,FakeVideo-RealAudio,African,women,00065_id02838_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01532,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id01532/00065_id02838_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id01532/00065_id02838_wavtolip.mp4
id07377,id03897,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),women,00025_id03897_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id07377,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id07377/00025_id03897_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id07377/00025_id03897_wavtolip.mp4
id07194,id04554,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00014_id04554_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id07194,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07194/00014_id04554_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07194/00014_id04554_wavtolip.mp4
id03180,id04561,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00039_id04561_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id03180,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id03180/00039_id04561_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id03180/00039_id04561_wavtolip.mp4
id07163,id00350,-,fsgan,C,FakeVideo-RealAudio,Asian (South),men,00141_id00350_75IFJNFAMIM.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id07163,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07163/00141_id00350_75IFJNFAMIM.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id07163/00141_id00350_75IFJNFAMIM.mp4
id04055,id00568,-,fsgan,C,FakeVideo-RealAudio,African,women,00001_id00568_gakhcJXnJZ8.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04055,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id04055/00001_id00568_gakhcJXnJZ8.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id04055/00001_id00568_gakhcJXnJZ8.mp4
id03985,id06428,-,fsgan,C,FakeVideo-RealAudio,Asian (South),women,00005_id06428_A9nvRKd1afA.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id03985,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id03985/00005_id06428_A9nvRKd1afA.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id03985/00005_id06428_A9nvRKd1afA.mp4
id00235,id00080,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),women,00052_id00080_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id00235,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id00235/00052_id00080_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id00235/00052_id00080_wavtolip.mp4
id02586,id04374,-,fsgan,C,FakeVideo-RealAudio,African,women,00042_id04374_SWltOOZmlWM.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02586,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02586/00042_id04374_SWltOOZmlWM.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02586/00042_id04374_SWltOOZmlWM.mp4
